features,algorithm,PCA_dim,params,Train_ARI,Train_NMI,Train_Accuracy,Val_Accuracy
laplacian,dbscan,50,"eps=2.0, min_samples=20",0.009082348293108502,0.011497031468893693,0.07840054682159946,0.2
laplacian,dbscan,50,"eps=2.0, min_samples=30",0.008943704388047577,0.011401993861604304,0.07805878332194122,0.2
laplacian,dbscan,20,"eps=1.5, min_samples=30",0.009730391581774734,0.012724479344401856,0.08147641831852358,0.2
rgb,dbscan,1,"eps=3.0, min_samples=30",-0.00010023975196388576,0.0010277029360382089,0.3504442925495557,0.19933333333333333
rgb,dbscan,1,"eps=2.0, min_samples=20",-0.00010023975196388576,0.0010277029360382089,0.3504442925495557,0.19933333333333333
laplacian,dbscan,75,"eps=1.5, min_samples=5",0.003143896136756518,0.008113299742713726,0.034518113465481885,0.19933333333333333
canny,dbscan,20,"eps=2.5, min_samples=5",0.01078986296625504,0.027956473438600152,0.07115516062884485,0.19866666666666666
laplacian,dbscan,20,"eps=1.0, min_samples=5",0.0038291807531591554,0.00945400282986473,0.03855092276144908,0.198
laplacian,dbscan,100,"eps=1.5, min_samples=5",0.0025284224485641322,0.006700093556545923,0.02911825017088175,0.19733333333333333
laplacian,dbscan,10,"eps=1.0, min_samples=20",0.010696958049276993,0.01522202991336648,0.08168147641831852,0.19733333333333333
laplacian,dbscan,10,"eps=1.0, min_samples=30",0.009192105757297796,0.013700804967270433,0.07621326042378673,0.19666666666666666
laplacian,dbscan,75,"eps=2.0, min_samples=20",0.006335664539005523,0.008955788245454609,0.06281613123718387,0.196
laplacian,dbscan,75,"eps=2.0, min_samples=10",0.00659735241045222,0.009200235627125082,0.06363636363636363,0.196
laplacian,dbscan,75,"eps=2.0, min_samples=5",0.006701886703048586,0.009279793444354896,0.06397812713602187,0.196
laplacian,dbscan,75,"eps=2.0, min_samples=30",0.0063124442548511284,0.008988933106336014,0.06261107313738892,0.196
rgb,dbscan,1,"eps=2.5, min_samples=5",-4.802076612418691e-05,0.000672103308787418,0.351742993848257,0.19466666666666665
rgb,dbscan,1,"eps=3.0, min_samples=10",-4.802076612418691e-05,0.000672103308787418,0.351742993848257,0.19466666666666665
rgb,dbscan,1,"eps=3.0, min_samples=5",-4.802076612418691e-05,0.000672103308787418,0.351742993848257,0.19466666666666665
canny,dbscan,10,"eps=2.0, min_samples=20",0.021904859199285535,0.035969537760000794,0.10170881749829118,0.194
canny,dbscan,20,"eps=2.0, min_samples=10",0.003738337209506739,0.015003046831858654,0.03861927546138073,0.19266666666666668
canny,dbscan,10,"eps=2.0, min_samples=30",0.01922418620916379,0.03373136375143506,0.09466848940533151,0.192
laplacian,dbscan,100,"eps=2.0, min_samples=20",0.005212388186119821,0.007871549051417081,0.05570745044429255,0.19066666666666668
laplacian,dbscan,100,"eps=2.0, min_samples=10",0.005536482404374418,0.008311919213585523,0.05639097744360902,0.19066666666666668
canny,dbscan,20,"eps=3.0, min_samples=20",0.017354408082948695,0.031650797074002826,0.09015721120984278,0.19066666666666668
laplacian,dbscan,100,"eps=2.0, min_samples=30",0.0051811047331466464,0.007876005141034887,0.055639097744360905,0.19066666666666668
canny,dbscan,20,"eps=3.0, min_samples=30",0.016413391798838932,0.030625896306690614,0.08762816131237183,0.18933333333333333
canny,dbscan,20,"eps=2.0, min_samples=5",0.00429594158317935,0.016110761712160408,0.04196855775803144,0.18733333333333332
canny,dbscan,20,"eps=3.0, min_samples=10",0.019635784169996295,0.0342677695352817,0.09692412850307587,0.184
laplacian,dbscan,50,"eps=1.5, min_samples=30",0.004102306730522662,0.008211983409964072,0.042925495557074506,0.184
rgb,dbscan,1,"eps=2.5, min_samples=20",-0.00011075219731282706,0.0008791051717451383,0.350580997949419,0.184
laplacian,dbscan,50,"eps=1.5, min_samples=20",0.004163143006098518,0.008267099719864049,0.04319890635680109,0.184
canny,dbscan,10,"eps=1.5, min_samples=10",0.01026618190810614,0.025333261685545606,0.065892002734108,0.182
canny,dbscan,20,"eps=2.5, min_samples=10",0.00943958014518999,0.0231429133341428,0.0645933014354067,0.18133333333333335
canny,dbscan,10,"eps=1.0, min_samples=5",0.0024037104312455326,0.014207326757607854,0.029938482570061518,0.18133333333333335
canny,dbscan,10,"eps=1.0, min_samples=10",0.001844648883141934,0.010630568590368346,0.02351332877648667,0.18066666666666667
canny,dbscan,20,"eps=2.5, min_samples=20",0.00833107083300364,0.02117072464194679,0.060833902939166094,0.18066666666666667
canny,dbscan,10,"eps=1.5, min_samples=20",0.00812804380772203,0.022119021809860206,0.05844155844155844,0.18
laplacian,dbscan,75,"eps=1.5, min_samples=20",0.002885463055685184,0.006318071580416091,0.032809295967190705,0.17933333333333334
rgb,dbscan,1,"eps=2.5, min_samples=10",-5.135012893441898e-05,0.0006939632027911443,0.35167464114832536,0.17933333333333334
laplacian,dbscan,20,"eps=1.0, min_samples=10",0.003479199467495394,0.00826200866955686,0.03595352016404648,0.17933333333333334
laplacian,dbscan,75,"eps=1.5, min_samples=10",0.0030496683227257265,0.006682780359850294,0.03349282296650718,0.17933333333333334
canny,dbscan,20,"eps=2.5, min_samples=30",0.007931617992768942,0.02094230189140936,0.05892002734107997,0.17933333333333334
sobel,dbscan,10,"eps=2.5, min_samples=10",0.0006289759704581621,0.006991865699350422,0.010184552289815447,0.178
laplacian,dbscan,75,"eps=1.5, min_samples=30",0.002945888054436923,0.006627886921412182,0.03260423786739576,0.178
laplacian,dbscan,20,"eps=1.0, min_samples=20",0.003127017210046783,0.007674453889137968,0.03342447026657553,0.17666666666666667
canny,dbscan,10,"eps=1.5, min_samples=30",0.0068793451823116894,0.020471401597591397,0.05338345864661654,0.17666666666666667
laplacian,dbscan,100,"eps=1.5, min_samples=30",0.002431292478178809,0.005758009610471963,0.027887901572112097,0.17533333333333334
laplacian,dbscan,100,"eps=1.5, min_samples=10",0.0024541329437908544,0.005644040116738501,0.02836637047163363,0.17533333333333334
laplacian,dbscan,100,"eps=1.5, min_samples=20",0.0023949823490019362,0.005543921352100006,0.02809295967190704,0.17533333333333334
laplacian,dbscan,20,"eps=1.0, min_samples=30",0.0030072543998586995,0.007578869418392901,0.03212576896787423,0.17533333333333334
canny,dbscan,20,"eps=2.0, min_samples=20",0.0032089148020110433,0.013080848438542885,0.034996582365003415,0.16933333333333334
canny,dbscan,50,"eps=3.0, min_samples=10",0.003185293869588091,0.012910125102528335,0.034518113465481885,0.16866666666666666
canny,dbscan,20,"eps=2.0, min_samples=30",0.00303922596809917,0.013056937430662687,0.033697881066302116,0.16733333333333333
laplacian,dbscan,50,"eps=1.0, min_samples=5",0.0011594958148183902,0.0035840315442745465,0.015311004784688996,0.16666666666666666
canny,dbscan,50,"eps=3.0, min_samples=30",0.0030282630783502206,0.013121531184814234,0.03301435406698565,0.166
canny,dbscan,50,"eps=3.0, min_samples=20",0.0031214178542495205,0.013275942977350847,0.033697881066302116,0.166
sobel,dbscan,20,"eps=3.0, min_samples=5",7.256833589686814e-05,0.0020697616121584353,0.0012987012987012987,0.16533333333333333
laplacian,dbscan,50,"eps=1.0, min_samples=10",0.0011094017660834663,0.0035123806798807926,0.01442241968557758,0.16466666666666666
laplacian,dbscan,50,"eps=1.0, min_samples=30",0.0010828809010090432,0.0036393358783077447,0.013875598086124402,0.16266666666666665
laplacian,dbscan,50,"eps=1.0, min_samples=20",0.001107561570506985,0.003737949252887496,0.014012303485987697,0.16266666666666665
canny,dbscan,75,"eps=3.0, min_samples=5",0.0018038063015664797,0.009631737605353578,0.022624743677375256,0.16066666666666668
canny,dbscan,75,"eps=3.0, min_samples=10",0.0017776713224891473,0.009789521764975584,0.022351332877648667,0.16066666666666668
canny,dbscan,75,"eps=3.0, min_samples=30",0.0016864863108501972,0.009400210024218954,0.021667805878332193,0.16066666666666668
canny,dbscan,75,"eps=3.0, min_samples=20",0.0017248653322869034,0.009553824632564788,0.021941216678058782,0.16066666666666668
laplacian,dbscan,75,"eps=1.0, min_samples=5",0.0009258357786844423,0.0036626614993089846,0.009774436090225564,0.16066666666666668
laplacian,dbscan,75,"eps=1.0, min_samples=30",0.0008219996622976177,0.0032872794478427604,0.009501025290498975,0.15933333333333333
laplacian,dbscan,75,"eps=1.0, min_samples=20",0.0008328589526520059,0.0032482998566279652,0.009501025290498975,0.15933333333333333
laplacian,dbscan,75,"eps=1.0, min_samples=10",0.0008784163653648161,0.003467074669414407,0.00963773069036227,0.15933333333333333
laplacian,dbscan,100,"eps=1.0, min_samples=20",0.0006717743517270631,0.0027804334021548785,0.007518796992481203,0.15866666666666668
laplacian,dbscan,100,"eps=1.0, min_samples=30",0.0006337462340526716,0.0025747754062454054,0.007313738892686261,0.15866666666666668
canny,dbscan,50,"eps=2.5, min_samples=5",0.0016758739610321523,0.010202830749774652,0.021394395078605605,0.15866666666666668
canny,dbscan,50,"eps=2.5, min_samples=10",0.0016539164965964836,0.010092806069633808,0.020847573479152427,0.158
canny,dbscan,50,"eps=2.5, min_samples=30",0.0015629285504294881,0.009592335610771397,0.020027341079972658,0.15733333333333333
canny,dbscan,50,"eps=2.5, min_samples=20",0.001611366494515067,0.009880614602471268,0.02030075187969925,0.15733333333333333
canny,dbscan,20,"eps=1.5, min_samples=5",0.001253805372877182,0.007500731819091093,0.018113465481886533,0.156
canny,dbscan,10,"eps=1.0, min_samples=20",0.000915536080123049,0.0061888357838300245,0.015994531784005468,0.15533333333333332
canny,dbscan,20,"eps=1.5, min_samples=10",0.0009378494522157188,0.0059790766643130384,0.01565276828434723,0.15466666666666667
canny,dbscan,20,"eps=1.5, min_samples=20",0.0008474403039844181,0.005654576955985634,0.014627477785372522,0.154
canny,dbscan,20,"eps=1.5, min_samples=30",0.0007709187091100802,0.0053079850815777405,0.013807245386192754,0.15333333333333332
canny,dbscan,100,"eps=3.0, min_samples=5",0.0009973375714276542,0.006320202930503072,0.015857826384142175,0.15333333333333332
canny,dbscan,100,"eps=3.0, min_samples=10",0.0010181848214981086,0.006395081976970489,0.01572112098427888,0.15333333333333332
sobel,dbscan,10,"eps=3.0, min_samples=30",0.0017662742534695977,0.012252417017834596,0.020847573479152427,0.15266666666666667
canny,dbscan,100,"eps=3.0, min_samples=30",0.0009676487381137717,0.006153187739744268,0.015242652084757348,0.152
canny,dbscan,50,"eps=3.0, min_samples=5",0.0031211509249754964,0.012983104754769515,0.03547505126452495,0.152
canny,dbscan,100,"eps=3.0, min_samples=20",0.0009871137384732294,0.006286847808509398,0.015379357484620642,0.152
canny,dbscan,10,"eps=1.0, min_samples=30",0.0007807109717237917,0.005329818978417055,0.013943950786056048,0.15133333333333332
canny,dbscan,75,"eps=2.5, min_samples=20",0.00063969318863235,0.0046330717650016765,0.01161995898838004,0.15066666666666667
canny,dbscan,75,"eps=2.5, min_samples=5",0.0007121309645166178,0.004957672611684058,0.012303485987696514,0.15066666666666667
canny,dbscan,75,"eps=2.5, min_samples=10",0.0006767465083588695,0.004779960382986919,0.01189336978810663,0.15066666666666667
canny,dbscan,75,"eps=2.5, min_samples=30",0.000604272710534804,0.00447286391558044,0.011278195488721804,0.15
canny,dbscan,50,"eps=2.0, min_samples=5",0.0005175131365470759,0.004111329300841997,0.009501025290498975,0.148
canny,dbscan,100,"eps=2.5, min_samples=5",0.0004559532111832351,0.0035813924971246774,0.008407382091592619,0.14666666666666667
canny,dbscan,100,"eps=2.5, min_samples=10",0.0004488100456381946,0.0035120517909508677,0.00833902939166097,0.14666666666666667
canny,dbscan,50,"eps=2.0, min_samples=30",0.00039525160978835837,0.0029976398272096513,0.008202323991797676,0.14666666666666667
canny,dbscan,50,"eps=2.0, min_samples=10",0.0004597344318993173,0.003548939925827773,0.00888585099111415,0.14666666666666667
canny,dbscan,50,"eps=2.0, min_samples=20",0.0004257781588558159,0.003203207276635141,0.008475734791524265,0.14666666666666667
canny,dbscan,100,"eps=2.5, min_samples=20",0.0004136770436351338,0.003171185645300485,0.007997265892002734,0.14666666666666667
sobel,dbscan,10,"eps=3.0, min_samples=20",0.003371105983262103,0.017116963879439367,0.03267259056732741,0.146
canny,dbscan,100,"eps=2.5, min_samples=30",0.00039306322819310826,0.0029715421746328657,0.007792207792207792,0.14533333333333334
canny,dbscan,75,"eps=2.0, min_samples=5",0.00016405046995236343,0.0013068005890556362,0.004579630895420369,0.14333333333333334
canny,dbscan,75,"eps=2.0, min_samples=10",0.00014655469414208828,0.0012916146116120927,0.004442925495557075,0.14266666666666666
canny,dbscan,75,"eps=2.0, min_samples=20",0.0001398780011478591,0.001293018141850152,0.0042378673957621325,0.14266666666666666
canny,dbscan,75,"eps=2.0, min_samples=30",0.00013991772756013723,0.001188798549471317,0.004032809295967191,0.14266666666666666
canny,dbscan,20,"eps=1.0, min_samples=5",9.601101156336161e-05,0.0006387978912985635,0.003691045796308954,0.14133333333333334
canny,dbscan,20,"eps=1.0, min_samples=10",9.0921870873142e-05,0.0006535401608471145,0.003212576896787423,0.14133333333333334
canny,dbscan,20,"eps=1.0, min_samples=20",6.128786358855025e-05,0.0005068407675404605,0.0026657552973342446,0.13933333333333334
canny,dbscan,100,"eps=2.0, min_samples=5",8.71828518830843e-05,0.0006409671853833935,0.0028708133971291866,0.13933333333333334
canny,dbscan,100,"eps=2.0, min_samples=10",9.023238247953253e-05,0.0006232745793520034,0.0028024606971975394,0.13933333333333334
canny,dbscan,100,"eps=2.0, min_samples=20",8.374864065211817e-05,0.0005091389888739251,0.0025974025974025974,0.13866666666666666
canny,dbscan,100,"eps=2.0, min_samples=30",5.7478451305312505e-05,0.00038804304983610277,0.0023239917976760082,0.13866666666666666
canny,dbscan,20,"eps=1.0, min_samples=30",5.718542799062491e-05,0.0005086213113116649,0.002255639097744361,0.13866666666666666
canny,dbscan,50,"eps=1.5, min_samples=5",6.006401509985646e-05,0.0005433153983691638,0.00252904989747095,0.13866666666666666
canny,dbscan,50,"eps=1.5, min_samples=20",3.189017787704842e-05,0.0003903652640788931,0.002050580997949419,0.13866666666666666
canny,dbscan,50,"eps=1.5, min_samples=10",6.311485267561103e-05,0.0005191304511249692,0.0024606971975393026,0.13866666666666666
canny,dbscan,50,"eps=1.5, min_samples=30",-3.5772470844855095e-06,0.00028288394093241813,0.0015037593984962407,0.138
canny,dbscan,75,"eps=1.5, min_samples=5",1.8735529954005365e-05,0.00026786614093852936,0.0010252904989747095,0.136
canny,dbscan,75,"eps=1.5, min_samples=20",9.853172892346405e-06,0.0005631884040402879,0.0008885850991114149,0.13533333333333333
canny,dbscan,75,"eps=1.5, min_samples=10",1.8130072867338717e-05,0.0002968730643517045,0.0009569377990430622,0.13533333333333333
canny,dbscan,100,"eps=1.5, min_samples=5",1.1617853661096612e-05,0.00021003657010984096,0.0006151742993848256,0.134
canny,dbscan,100,"eps=1.5, min_samples=10",1.1617853661096612e-05,0.00021003657010984096,0.0006151742993848256,0.134
canny,dbscan,50,"eps=1.0, min_samples=5",-1.3832089689528611e-06,0.0002458193765533209,0.0004101161995898838,0.13333333333333333
canny,dbscan,75,"eps=1.0, min_samples=5",6.173917497712747e-06,0.00025313972327436064,0.0004101161995898838,0.13266666666666665
canny,dbscan,50,"eps=1.0, min_samples=10",6.173917497712747e-06,0.00025313972327436064,0.0004101161995898838,0.13266666666666665
sobel,dbscan,10,"eps=2.0, min_samples=5",2.718582263772373e-05,0.0006173543993060278,0.000683526999316473,0.106
laplacian,dbscan,100,"eps=1.0, min_samples=5",0.0007239411684807886,0.0029994190145479923,0.008202323991797676,0.09266666666666666
laplacian,dbscan,100,"eps=1.0, min_samples=10",0.0007002816911654272,0.002900818073788414,0.00786056049213944,0.092
canny,dbscan,100,"eps=1.0, min_samples=5",-6.3027667103686005e-06,7.570542781917931e-05,0.0002050580997949419,0.06133333333333333
sobel,dbscan,20,"eps=2.5, min_samples=5",2.0930682245718752e-05,0.0007002473556665683,0.0003417634996582365,0.04933333333333333
sobel,dbscan,100,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
canny,dbscan,75,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
canny,dbscan,75,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
canny,dbscan,75,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,75,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
canny,dbscan,75,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,100,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
canny,dbscan,50,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,75,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
canny,dbscan,50,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,50,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=2.5, min_samples=5",0.0,0.0,0.0,0.0
canny,dbscan,100,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
canny,dbscan,100,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
canny,dbscan,100,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
canny,dbscan,100,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
canny,dbscan,100,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,20,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
rgb,dbscan,50,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.5, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.0, min_samples=5",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.0, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.0, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.5, min_samples=10",0.0,0.0,0.0,0.0
rgb,dbscan,10,"eps=1.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=3.0, min_samples=10",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=3.0, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=3.0, min_samples=30",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=3.0, min_samples=5",0.0,0.0,0.0,0.0
rgb,dbscan,100,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.5, min_samples=20",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.5, min_samples=30",0.0,0.0,0.0,0.0
sobel,dbscan,20,"eps=2.5, min_samples=10",0.0,0.0,0.0,0.0
